iter_1000
2/1206.bmp (0.9999672174453735, '2 CL')
0/285.bmp (0.5000002384185791, '0 HL')
0/758.bmp (0.5000004768371582, '0 HL')
0/153.bmp (0.5000802874565125, '0 HL')
0/1257.bmp (0.5000028014183044, '0 HL')
1/636.bmp (0.5, '1 HR')
1/926.bmp (0.5, '1 HR')
1/1108.bmp (0.5, '1 HR')
1/586.bmp (0.5, '1 HR')
1/467.bmp (0.5, '1 HR')
1/248.bmp (0.5, '1 HR')
1/1242.bmp (0.5, '1 HR')
1/698.bmp (0.5, '1 HR')
1/530.bmp (0.5, '1 HR')
1/142.bmp (0.5, '1 HR')
1/11.bmp (0.5, '1 HR')
1/442.bmp (0.5, '1 HR')
1/890.bmp (0.5, '1 HR')
1/167.bmp (0.5, '1 HR')
1/920.bmp (0.5, '1 HR')
1/223.bmp (0.5, '1 HR')
1/1318.bmp (0.5, '1 HR')
1/55.bmp (0.5, '1 HR')
1/847.bmp (0.5, '1 HR')
1/67.bmp (0.5, '1 HR')
1/805.bmp (0.5, '1 HR')
1/1283.bmp (0.5, '1 HR')
1/155.bmp (0.5, '1 HR')
1/536.bmp (0.5, '1 HR')
1/748.bmp (0.5, '1 HR')
1/380.bmp (0.5, '1 HR')
1/686.bmp (0.5, '1 HR')
1/623.bmp (0.5, '1 HR')
1/273.bmp (0.5, '1 HR')
1/1023.bmp (0.5, '1 HR')
1/298.bmp (0.5, '1 HR')
1/180.bmp (0.5, '1 HR')
1/1156.bmp (0.5, '1 HR')
1/211.bmp (0.5, '1 HR')
1/1236.bmp (0.5, '1 HR')
1/975.bmp (0.5, '1 HR')
1/998.bmp (0.5, '1 HR')
1/105.bmp (0.5, '1 HR')
1/117.bmp (0.5, '1 HR')
1/1072.bmp (0.5, '1 HR')
1/755.bmp (0.5, '1 HR')
1/1138.bmp (0.5, '1 HR')
1/80.bmp (0.5, '1 HR')
1/1085.bmp (0.5, '1 HR')
1/872.bmp (0.5, '1 HR')
1/367.bmp (0.5, '1 HR')
1/938.bmp (0.5, '1 HR')
1/1198.bmp (0.5, '1 HR')
1/317.bmp (0.5, '1 HR')
1/430.bmp (0.5, '1 HR')
3/1142.bmp (0.5000002384185791, '3 CR')
3/1226.bmp (0.5000002384185791, '3 CR')
3/749.bmp (0.5000002384185791, '3 CR')
3/124.bmp (0.5004887580871582, '3 CR')
3/343.bmp (0.5001234412193298, '3 CR')
3/1200.bmp (0.5000002384185791, '3 CR')
3/1064.bmp (0.5000007152557373, '3 CR')
3/374.bmp (0.5001490116119385, '3 CR')
3/468.bmp (0.5000002384185791, '3 CR')
3/687.bmp (0.5, '3 CR')
3/937.bmp (0.5000126957893372, '3 CR')
3/499.bmp (0.5000402927398682, '3 CR')
3/437.bmp (0.5, '3 CR')
3/874.bmp (0.5000028610229492, '3 CR')
3/187.bmp (0.5000715255737305, '3 CR')
3/1147.bmp (0.5000002384185791, '3 CR')
3/1205.bmp (0.5000002384185791, '3 CR')
3/456.bmp (0.5000002384185791, '3 CR')
3/562.bmp (0.5000404119491577, '3 CR')
3/406.bmp (0.5000002384185791, '3 CR')
3/968.bmp (0.5000004768371582, '3 CR')
3/781.bmp (0.4999999403953552, '3 CR')
3/906.bmp (0.5000094771385193, '3 CR')
3/1174.bmp (0.5000101923942566, '3 CR')
3/998.bmp (0.5000021457672119, '3 CR')
3/843.bmp (0.5000492334365845, '3 CR')
3/593.bmp (0.500018835067749, '3 CR')
3/931.bmp (0.500115692615509, '3 CR')
3/93.bmp (0.4876963496208191, '3 CR')
3/156.bmp (0.5000696182250977, '3 CR')
3/137.bmp (0.5001010894775391, '3 CR')
3/656.bmp (0.5000006556510925, '3 CR')
3/56.bmp (0.5000190734863281, '3 CR')
3/1089.bmp (0.5000002384185791, '3 CR')
3/218.bmp (0.5003714561462402, '3 CR')
3/1028.bmp (0.5000004768371582, '3 CR')
3/281.bmp (0.5001575946807861, '3 CR')
3/1159.bmp (0.5000004768371582, '3 CR')
3/724.bmp (0.5000002384185791, '3 CR')
3/1010.bmp (0.5000009536743164, '3 CR')
3/624.bmp (0.5, '3 CR')
3/62.bmp (0.500179648399353, '3 CR')
3/1119.bmp (0.5000007152557373, '3 CR')
3/718.bmp (0.5000007152557373, '3 CR')
3/531.bmp (0.5000045299530029, '3 CR')
3/249.bmp (0.5000944137573242, '3 CR')
3/812.bmp (0.4999959468841553, '3 CR')
3/1058.bmp (0.5000007152557373, '3 CR')
3/31.bmp (0.5001370906829834, '3 CR')
3/312.bmp (0.5000957250595093, '3 CR')
4/674.bmp (0.7131645083427429, '4 nothing')
4/1004.bmp (0.9999799728393555, '4 nothing')
4/790.bmp (0.540809154510498, '4 nothing')
4/775.bmp (0.5024575591087341, '4 nothing')
4/699.bmp (0.9999498128890991, '4 nothing')
4/725.bmp (0.9999874830245972, '4 nothing')
4/1045.bmp (0.9976016879081726, '4 nothing')
4/617.bmp (0.5148200988769531, '4 nothing')
4/592.bmp (0.9965014457702637, '4 nothing')
4/663.bmp (0.9999863505363464, '4 nothing')
4/437.bmp (0.9999915957450867, '4 nothing')
4/110.bmp (0.9903977513313293, '4 nothing')
4/336.bmp (0.9790153503417969, '4 nothing')
4/488.bmp (0.9999831914901733, '4 nothing')
4/341.bmp (0.985710620880127, '4 nothing')
4/902.bmp (0.9990074038505554, '4 nothing')
4/800.bmp (0.9987291097640991, '4 nothing')
4/841.bmp (0.9998893737792969, '4 nothing')
4/927.bmp (0.5592479705810547, '4 nothing')
4/1030.bmp (0.9111738204956055, '4 nothing')
4/968.bmp (0.9834192395210266, '4 nothing')
4/825.bmp (0.9923012852668762, '4 nothing')
4/1020.bmp (0.9917473793029785, '4 nothing')
4/994.bmp (0.9999319911003113, '4 nothing')
4/273.bmp (0.9999785423278809, '4 nothing')
4/565.bmp (0.5004070401191711, '4 nothing')
4/876.bmp (0.503831148147583, '4 nothing')
4/18.bmp (0.9996029734611511, '4 nothing')
4/508.bmp (0.5010902881622314, '4 nothing')
4/815.bmp (0.5097019672393799, '4 nothing')
4/137.bmp (0.8373443484306335, '4 nothing')
4/412.bmp (0.9614343643188477, '4 nothing')
4/917.bmp (0.9843336343765259, '4 nothing')
4/643.bmp (0.7351409196853638, '4 nothing')
4/953.bmp (0.6083379983901978, '4 nothing')
4/246.bmp (0.9999836087226868, '4 nothing')
4/750.bmp (0.9995853304862976, '4 nothing')
4/765.bmp (0.5291118621826172, '4 nothing')
4/1056.bmp (0.9976360201835632, '4 nothing')
4/942.bmp (0.999907374382019, '4 nothing')
4/534.bmp (0.995457649230957, '4 nothing')
4/193.bmp (0.5431108474731445, '4 nothing')
4/80.bmp (0.593731164932251, '4 nothing')
4/519.bmp (0.9999863505363464, '4 nothing')
4/219.bmp (0.9388852119445801, '4 nothing')
4/544.bmp (0.9999265670776367, '4 nothing')
4/392.bmp (0.9999908208847046, '4 nothing')
4/979.bmp (0.5060264468193054, '4 nothing')
4/462.bmp (0.5016248226165771, '4 nothing')
4/164.bmp (0.9370665550231934, '4 nothing')

iter_4000
2/1206.bmp (0.9998941421508789, '2 CL')
2/1249.bmp (0.9999387860298157, '2 CL')
2/1309.bmp (0.999833881855011, '2 CL')
2/202.bmp (0.9999290704727173, '2 CL')
2/669.bmp (0.9999756813049316, '2 CL')
2/373.bmp (0.9999662637710571, '2 CL')
2/386.bmp (0.999995231628418, '2 CL')
2/937.bmp (0.9998964071273804, '2 CL')
2/737.bmp (0.99993896484375, '2 CL')
2/238.bmp (0.9997126460075378, '2 CL')
2/824.bmp (0.9999515414237976, '2 CL')
2/36.bmp (0.9999282956123352, '2 CL')
2/528.bmp (0.9999890327453613, '2 CL')
2/67.bmp (0.999930202960968, '2 CL')
2/1143.bmp (0.9999936819076538, '2 CL')
2/1081.bmp (0.9999885559082031, '2 CL')
2/768.bmp (0.9999570846557617, '2 CL')
2/1106.bmp (0.9999905824661255, '2 CL')
2/472.bmp (0.9999865293502808, '2 CL')
2/1112.bmp (0.9999884366989136, '2 CL')
2/602.bmp (0.9999702572822571, '2 CL')
2/42.bmp (0.9999139904975891, '2 CL')
2/1049.bmp (0.9999963641166687, '2 CL')
2/987.bmp (0.9999982714653015, '2 CL')
2/1018.bmp (0.9999985694885254, '2 CL')
2/1174.bmp (0.9999982714653015, '2 CL')
2/404.bmp (0.9999445080757141, '2 CL')
2/571.bmp (0.9999747276306152, '2 CL')
2/1162.bmp (0.9999970197677612, '2 CL')
2/862.bmp (0.9999613761901855, '2 CL')
2/503.bmp (0.9999954104423523, '2 CL')
2/1268.bmp (0.9999775886535645, '2 CL')
2/226.bmp (0.9999346733093262, '2 CL')
2/441.bmp (0.9999865293502808, '2 CL')
2/1237.bmp (0.9999547004699707, '2 CL')
2/171.bmp (0.9999702572822571, '2 CL')
2/701.bmp (0.9999508857727051, '2 CL')
2/534.bmp (0.9999880790710449, '2 CL')
2/638.bmp (0.999984085559845, '2 CL')
2/893.bmp (0.9998317956924438, '2 CL')
2/651.bmp (0.9999768137931824, '2 CL')
2/103.bmp (0.99981689453125, '2 CL')
2/269.bmp (0.9999669790267944, '2 CL')
2/799.bmp (0.9999380111694336, '2 CL')
2/956.bmp (0.9999980926513672, '2 CL')
2/134.bmp (0.9999804496765137, '2 CL')
2/924.bmp (0.999965488910675, '2 CL')
2/337.bmp (0.999997615814209, '2 CL')
2/306.bmp (0.9999767541885376, '2 CL')
2/831.bmp (0.9999721646308899, '2 CL')
0/790.bmp (0.49999991059303284, '0 HL')
0/66.bmp (0.5000038146972656, '0 HL')
0/1232.bmp (0.5000028610229492, '0 HL')
0/97.bmp (0.5000028610229492, '0 HL')
0/1170.bmp (0.5000007152557373, '0 HL')
0/347.bmp (0.5000004768371582, '0 HL')
0/253.bmp (0.5000097751617432, '0 HL')
0/1045.bmp (0.5, '0 HL')
0/28.bmp (0.5000035762786865, '0 HL')
0/122.bmp (0.5000002384185791, '0 HL')
0/846.bmp (0.4999999403953552, '0 HL')
0/160.bmp (0.5000326633453369, '0 HL')
0/946.bmp (0.49999943375587463, '0 HL')
0/446.bmp (0.5000007152557373, '0 HL')
0/128.bmp (0.5, '0 HL')
0/940.bmp (0.4999987483024597, '0 HL')
0/378.bmp (0.5000011920928955, '0 HL')
0/852.bmp (0.5, '0 HL')
0/1201.bmp (0.5000004768371582, '0 HL')
0/596.bmp (0.5, '0 HL')
0/222.bmp (0.4999999403953552, '0 HL')
0/602.bmp (0.5, '0 HL')
0/633.bmp (0.5, '0 HL')
0/627.bmp (0.5, '0 HL')
0/1107.bmp (0.5, '0 HL')
0/477.bmp (0.5000007152557373, '0 HL')
0/403.bmp (0.5000007152557373, '0 HL')
0/316.bmp (0.5, '0 HL')
0/1076.bmp (0.5, '0 HL')
0/435.bmp (0.5000009536743164, '0 HL')
0/571.bmp (0.5, '0 HL')
0/508.bmp (0.5, '0 HL')
0/915.bmp (0.5, '0 HL')
0/1013.bmp (0.5, '0 HL')
0/752.bmp (0.5000011920928955, '0 HL')
0/883.bmp (0.5, '0 HL')
0/665.bmp (0.5000011920928955, '0 HL')
0/696.bmp (0.5000014305114746, '0 HL')
0/727.bmp (0.5000002384185791, '0 HL')
0/1038.bmp (0.5, '0 HL')
0/1138.bmp (0.5000030994415283, '0 HL')
0/35.bmp (0.5000026226043701, '0 HL')
0/410.bmp (0.5000014305114746, '0 HL')
0/191.bmp (0.500032901763916, '0 HL')
0/247.bmp (0.5000436305999756, '0 HL')
0/540.bmp (0.5, '0 HL')
0/285.bmp (0.5, '0 HL')
0/758.bmp (0.5, '0 HL')
0/153.bmp (0.50001060962677, '0 HL')
0/1257.bmp (0.5000007152557373, '0 HL')
1/636.bmp (0.5, '1 HR')
1/926.bmp (0.4999995231628418, '1 HR')
1/1108.bmp (0.5, '1 HR')
1/586.bmp (0.5, '1 HR')
1/467.bmp (0.5, '1 HR')
1/248.bmp (0.5, '1 HR')
1/1242.bmp (0.5, '1 HR')
1/698.bmp (0.5000007152557373, '1 HR')
1/530.bmp (0.5, '1 HR')
1/142.bmp (0.5, '1 HR')
1/11.bmp (0.5, '1 HR')
1/442.bmp (0.5, '1 HR')
1/890.bmp (0.5, '1 HR')
1/167.bmp (0.5, '1 HR')
1/920.bmp (0.4999997019767761, '1 HR')
1/223.bmp (0.5, '1 HR')
1/1318.bmp (0.5, '1 HR')
1/55.bmp (0.5, '1 HR')
1/847.bmp (0.5, '1 HR')
1/67.bmp (0.5, '1 HR')
1/805.bmp (0.5, '1 HR')
1/1283.bmp (0.5, '1 HR')
1/155.bmp (0.5, '1 HR')
1/536.bmp (0.5, '1 HR')
1/748.bmp (0.5000002384185791, '1 HR')
1/380.bmp (0.5, '1 HR')
1/686.bmp (0.5, '1 HR')
1/623.bmp (0.5, '1 HR')
1/273.bmp (0.5, '1 HR')
1/1023.bmp (0.5, '1 HR')
1/298.bmp (0.5, '1 HR')
1/180.bmp (0.5, '1 HR')
1/1156.bmp (0.5, '1 HR')
1/211.bmp (0.5, '1 HR')
1/1236.bmp (0.5, '1 HR')
1/975.bmp (0.5, '1 HR')
1/998.bmp (0.49999991059303284, '1 HR')
1/105.bmp (0.5, '1 HR')
1/117.bmp (0.5, '1 HR')
1/1072.bmp (0.5, '1 HR')
1/755.bmp (0.5, '1 HR')
1/1138.bmp (0.5, '1 HR')
1/80.bmp (0.5, '1 HR')
1/1085.bmp (0.5, '1 HR')
1/872.bmp (0.5, '1 HR')
1/367.bmp (0.5, '1 HR')
1/938.bmp (0.4999998211860657, '1 HR')
1/1198.bmp (0.5, '1 HR')
1/317.bmp (0.5, '1 HR')
1/430.bmp (0.5, '1 HR')
3/1142.bmp (0.5, '3 CR')
3/1226.bmp (0.5000002384185791, '3 CR')
3/749.bmp (0.5, '3 CR')
3/124.bmp (0.5001490116119385, '3 CR')
3/343.bmp (0.5000356435775757, '3 CR')
3/1200.bmp (0.5, '3 CR')
3/1064.bmp (0.5, '3 CR')
3/374.bmp (0.5000495314598083, '3 CR')
3/468.bmp (0.5, '3 CR')
3/687.bmp (0.5, '3 CR')
3/937.bmp (0.500004768371582, '3 CR')
3/499.bmp (0.5000145435333252, '3 CR')
3/437.bmp (0.5, '3 CR')
3/874.bmp (0.5000002384185791, '3 CR')
3/187.bmp (0.5000412464141846, '3 CR')
3/1147.bmp (0.5, '3 CR')
3/1205.bmp (0.5, '3 CR')
3/456.bmp (0.4999999403953552, '3 CR')
3/562.bmp (0.5000073909759521, '3 CR')
3/406.bmp (0.4999999403953552, '3 CR')
3/968.bmp (0.5, '3 CR')
3/781.bmp (0.4999998211860657, '3 CR')
3/906.bmp (0.5000016689300537, '3 CR')
3/1174.bmp (0.5000002384185791, '3 CR')
3/998.bmp (0.5000004768371582, '3 CR')
3/843.bmp (0.5000049471855164, '3 CR')
3/593.bmp (0.5000064373016357, '3 CR')
3/931.bmp (0.5000116229057312, '3 CR')
3/93.bmp (0.49995261430740356, '3 CR')
3/156.bmp (0.5000183582305908, '3 CR')
3/137.bmp (0.5000252723693848, '3 CR')
3/656.bmp (0.5, '3 CR')
3/56.bmp (0.5000152587890625, '3 CR')
3/1089.bmp (0.5, '3 CR')
3/218.bmp (0.5000643730163574, '3 CR')
3/1028.bmp (0.5000002384185791, '3 CR')
3/281.bmp (0.5000605583190918, '3 CR')
3/1159.bmp (0.5000002384185791, '3 CR')
3/724.bmp (0.5, '3 CR')
3/1010.bmp (0.5000002384185791, '3 CR')
3/624.bmp (0.4999999403953552, '3 CR')
3/62.bmp (0.5000629425048828, '3 CR')
3/1119.bmp (0.5000002384185791, '3 CR')
3/718.bmp (0.5, '3 CR')
3/531.bmp (0.5000016689300537, '3 CR')
3/249.bmp (0.500028133392334, '3 CR')
3/812.bmp (0.4999992251396179, '3 CR')
3/1058.bmp (0.5000002384185791, '3 CR')
3/31.bmp (0.5000433921813965, '3 CR')
3/312.bmp (0.5000292658805847, '3 CR')
4/674.bmp (0.5115600824356079, '4 nothing')
4/1004.bmp (0.9998748898506165, '4 nothing')
4/790.bmp (0.502327024936676, '4 nothing')
4/775.bmp (0.5001571774482727, '4 nothing')
4/699.bmp (0.9995697140693665, '4 nothing')
4/725.bmp (0.9999615550041199, '4 nothing')
4/1045.bmp (0.9407731890678406, '4 nothing')
4/617.bmp (0.5010819435119629, '4 nothing')
4/592.bmp (0.8681642413139343, '4 nothing')
4/663.bmp (0.9999645352363586, '4 nothing')
4/437.bmp (0.9999758005142212, '4 nothing')
4/110.bmp (0.8168458938598633, '4 nothing')
4/336.bmp (0.6805559992790222, '4 nothing')
4/488.bmp (0.9999051094055176, '4 nothing')
4/341.bmp (0.7281063795089722, '4 nothing')
4/902.bmp (0.9688272476196289, '4 nothing')
4/800.bmp (0.9580014944076538, '4 nothing')
4/841.bmp (0.9969114065170288, '4 nothing')
4/927.bmp (0.5035994052886963, '4 nothing')
4/1030.bmp (0.5796551704406738, '4 nothing')
4/968.bmp (0.7420923113822937, '4 nothing')
4/825.bmp (0.8437568545341492, '4 nothing')
4/1020.bmp (0.8116000294685364, '4 nothing')
4/994.bmp (0.998975932598114, '4 nothing')
4/273.bmp (0.9999326467514038, '4 nothing')
4/565.bmp (0.5000211596488953, '4 nothing')
4/876.bmp (0.5004174113273621, '4 nothing')
4/18.bmp (0.99140864610672, '4 nothing')
4/508.bmp (0.5001214146614075, '4 nothing')
4/815.bmp (0.5008649826049805, '4 nothing')
4/137.bmp (0.5287873148918152, '4 nothing')
4/412.bmp (0.5935280323028564, '4 nothing')
4/917.bmp (0.7159250378608704, '4 nothing')
4/643.bmp (0.5125068426132202, '4 nothing')
4/953.bmp (0.5051414370536804, '4 nothing')
4/246.bmp (0.9998780488967896, '4 nothing')
4/750.bmp (0.9897178411483765, '4 nothing')
4/765.bmp (0.5020225048065186, '4 nothing')
4/1056.bmp (0.9401421546936035, '4 nothing')
4/942.bmp (0.9990747570991516, '4 nothing')
4/534.bmp (0.8572803735733032, '4 nothing')
4/193.bmp (0.5022684335708618, '4 nothing')
4/80.bmp (0.5034528970718384, '4 nothing')
4/519.bmp (0.9999367594718933, '4 nothing')
4/219.bmp (0.5943187475204468, '4 nothing')
4/544.bmp (0.9992505311965942, '4 nothing')
4/392.bmp (0.9999688267707825, '4 nothing')
4/979.bmp (0.5003527402877808, '4 nothing')
4/462.bmp (0.5001639127731323, '4 nothing')
4/164.bmp (0.5699707269668579, '4 nothing')

iter_5000
2/1206.bmp (0.9978054165840149, '2 CL')
2/1249.bmp (0.9994953274726868, '2 CL')
2/1309.bmp (0.9979494214057922, '2 CL')
2/202.bmp (0.9995652437210083, '2 CL')
2/669.bmp (0.9992577433586121, '2 CL')
2/373.bmp (0.9995324015617371, '2 CL')
2/386.bmp (0.9998647570610046, '2 CL')
2/937.bmp (0.9990507364273071, '2 CL')
2/737.bmp (0.9993889927864075, '2 CL')
2/238.bmp (0.9948641061782837, '2 CL')
2/824.bmp (0.9997080564498901, '2 CL')
2/36.bmp (0.9987525939941406, '2 CL')
2/528.bmp (0.9996086955070496, '2 CL')
2/67.bmp (0.9991087913513184, '2 CL')
2/1143.bmp (0.9999680519104004, '2 CL')
2/1081.bmp (0.999932587146759, '2 CL')
2/768.bmp (0.9993667602539062, '2 CL')
2/1106.bmp (0.9999658465385437, '2 CL')
2/472.bmp (0.9997549057006836, '2 CL')
2/1112.bmp (0.9999408721923828, '2 CL')
2/602.bmp (0.9988608360290527, '2 CL')
2/42.bmp (0.9987475275993347, '2 CL')
2/1049.bmp (0.9999551773071289, '2 CL')
2/987.bmp (0.9999702572822571, '2 CL')
2/1018.bmp (0.9999645352363586, '2 CL')
2/1174.bmp (0.999992847442627, '2 CL')
2/404.bmp (0.9992610812187195, '2 CL')
2/571.bmp (0.9991315007209778, '2 CL')
2/1162.bmp (0.999984860420227, '2 CL')
2/862.bmp (0.9997569918632507, '2 CL')
2/503.bmp (0.999873161315918, '2 CL')
2/1268.bmp (0.999874472618103, '2 CL')
2/226.bmp (0.9995290637016296, '2 CL')
2/441.bmp (0.9996054768562317, '2 CL')
2/1237.bmp (0.9996225237846375, '2 CL')
2/171.bmp (0.9998078346252441, '2 CL')
2/701.bmp (0.9995522499084473, '2 CL')
2/534.bmp (0.9995854496955872, '2 CL')
2/638.bmp (0.9995134472846985, '2 CL')
2/893.bmp (0.9982906579971313, '2 CL')
2/651.bmp (0.9993133544921875, '2 CL')
2/103.bmp (0.9986217617988586, '2 CL')
2/269.bmp (0.9998623728752136, '2 CL')
2/799.bmp (0.9994605183601379, '2 CL')
2/956.bmp (0.9999628067016602, '2 CL')
2/134.bmp (0.9998705983161926, '2 CL')
2/924.bmp (0.9996542930603027, '2 CL')
2/337.bmp (0.9999497532844543, '2 CL')
2/306.bmp (0.9996281862258911, '2 CL')
2/831.bmp (0.9998074769973755, '2 CL')
0/790.bmp (0.4999999403953552, '0 HL')
0/66.bmp (0.5000014305114746, '0 HL')
0/1232.bmp (0.5000004768371582, '0 HL')
0/97.bmp (0.5000011920928955, '0 HL')
0/1170.bmp (0.5000001192092896, '0 HL')
0/347.bmp (0.5, '0 HL')
0/253.bmp (0.5000042915344238, '0 HL')
0/1045.bmp (0.5, '0 HL')
0/28.bmp (0.5000019073486328, '0 HL')
0/122.bmp (0.5000002384185791, '0 HL')
0/846.bmp (0.4999999403953552, '0 HL')
0/160.bmp (0.5000283718109131, '0 HL')
0/946.bmp (0.4999995231628418, '0 HL')
0/446.bmp (0.5000002384185791, '0 HL')
0/128.bmp (0.5, '0 HL')
0/940.bmp (0.49999886751174927, '0 HL')
0/378.bmp (0.5000002384185791, '0 HL')
0/852.bmp (0.5, '0 HL')
0/1201.bmp (0.4999999403953552, '0 HL')
0/596.bmp (0.5, '0 HL')
0/222.bmp (0.4999997615814209, '0 HL')
0/602.bmp (0.5, '0 HL')
0/633.bmp (0.5, '0 HL')
0/627.bmp (0.5, '0 HL')
0/1107.bmp (0.5, '0 HL')
0/477.bmp (0.5000002384185791, '0 HL')
0/403.bmp (0.5000002384185791, '0 HL')
0/316.bmp (0.5, '0 HL')
0/1076.bmp (0.5, '0 HL')
0/435.bmp (0.5000002384185791, '0 HL')
0/571.bmp (0.5, '0 HL')
0/508.bmp (0.5, '0 HL')
0/915.bmp (0.5, '0 HL')
0/1013.bmp (0.5, '0 HL')
0/752.bmp (0.5000004768371582, '0 HL')
0/883.bmp (0.5, '0 HL')
0/665.bmp (0.5000002384185791, '0 HL')
0/696.bmp (0.5000002384185791, '0 HL')
0/727.bmp (0.5, '0 HL')
0/1038.bmp (0.5, '0 HL')
0/1138.bmp (0.5000004172325134, '0 HL')
0/35.bmp (0.5000016689300537, '0 HL')
0/410.bmp (0.5000007152557373, '0 HL')
0/191.bmp (0.5000264644622803, '0 HL')
0/247.bmp (0.500032901763916, '0 HL')
0/540.bmp (0.5, '0 HL')
0/285.bmp (0.5, '0 HL')
0/758.bmp (0.5, '0 HL')
0/153.bmp (0.5000130534172058, '0 HL')
0/1257.bmp (0.5000002384185791, '0 HL')
1/636.bmp (0.5, '1 HR')
1/926.bmp (0.4999999403953552, '1 HR')
1/1108.bmp (0.5, '1 HR')
1/586.bmp (0.5, '1 HR')
1/467.bmp (0.5, '1 HR')
1/248.bmp (0.5, '1 HR')
1/1242.bmp (0.5, '1 HR')
1/698.bmp (0.5000100135803223, '1 HR')
1/530.bmp (0.5, '1 HR')
1/142.bmp (0.5, '1 HR')
1/11.bmp (0.5, '1 HR')
1/442.bmp (0.5, '1 HR')
1/890.bmp (0.5, '1 HR')
1/167.bmp (0.5, '1 HR')
1/920.bmp (0.5, '1 HR')
1/223.bmp (0.5, '1 HR')
1/1318.bmp (0.5, '1 HR')
1/55.bmp (0.5, '1 HR')
1/847.bmp (0.5, '1 HR')
1/67.bmp (0.5, '1 HR')
1/805.bmp (0.5, '1 HR')
1/1283.bmp (0.5, '1 HR')
1/155.bmp (0.5, '1 HR')
1/536.bmp (0.5, '1 HR')
1/748.bmp (0.5000021457672119, '1 HR')
1/380.bmp (0.4999995231628418, '1 HR')
1/686.bmp (0.5, '1 HR')
1/623.bmp (0.5, '1 HR')
1/273.bmp (0.5, '1 HR')
1/1023.bmp (0.5, '1 HR')
1/298.bmp (0.5, '1 HR')
1/180.bmp (0.4999999403953552, '1 HR')
1/1156.bmp (0.5, '1 HR')
1/211.bmp (0.5, '1 HR')
1/1236.bmp (0.5, '1 HR')
1/975.bmp (0.5, '1 HR')
1/998.bmp (0.5, '1 HR')
1/105.bmp (0.5, '1 HR')
1/117.bmp (0.5, '1 HR')
1/1072.bmp (0.5, '1 HR')
1/755.bmp (0.5000011920928955, '1 HR')
1/1138.bmp (0.5, '1 HR')
1/80.bmp (0.5, '1 HR')
1/1085.bmp (0.5, '1 HR')
1/872.bmp (0.5, '1 HR')
1/367.bmp (0.5, '1 HR')
1/938.bmp (0.5, '1 HR')
1/1198.bmp (0.5, '1 HR')
1/317.bmp (0.5, '1 HR')
1/430.bmp (0.5, '1 HR')
3/1142.bmp (0.5, '3 CR')
3/1226.bmp (0.5000002384185791, '3 CR')
3/749.bmp (0.5000002384185791, '3 CR')
3/124.bmp (0.5005381107330322, '3 CR')
3/343.bmp (0.5001053810119629, '3 CR')
3/1200.bmp (0.5000002384185791, '3 CR')
3/1064.bmp (0.5000002384185791, '3 CR')
3/374.bmp (0.5001087188720703, '3 CR')
3/468.bmp (0.5000007152557373, '3 CR')
3/687.bmp (0.5, '3 CR')
3/937.bmp (0.5000560879707336, '3 CR')
3/499.bmp (0.5000269412994385, '3 CR')
3/437.bmp (0.5000002384185791, '3 CR')
3/874.bmp (0.5000019073486328, '3 CR')
3/187.bmp (0.5002753734588623, '3 CR')
3/1147.bmp (0.5, '3 CR')
3/1205.bmp (0.5000002384185791, '3 CR')
3/456.bmp (0.5000007152557373, '3 CR')
3/562.bmp (0.5000147819519043, '3 CR')
3/406.bmp (0.5000002384185791, '3 CR')
3/968.bmp (0.5000002384185791, '3 CR')
3/781.bmp (0.5000004172325134, '3 CR')
3/906.bmp (0.5000064373016357, '3 CR')
3/1174.bmp (0.5000097155570984, '3 CR')
3/998.bmp (0.5000009536743164, '3 CR')
3/843.bmp (0.5000901222229004, '3 CR')
3/593.bmp (0.5000131130218506, '3 CR')
3/931.bmp (0.5001670122146606, '3 CR')
3/93.bmp (0.5002347230911255, '3 CR')
3/156.bmp (0.5001223087310791, '3 CR')
3/137.bmp (0.5001523494720459, '3 CR')
3/656.bmp (0.5000005960464478, '3 CR')
3/56.bmp (0.5000231266021729, '3 CR')
3/1089.bmp (0.5, '3 CR')
3/218.bmp (0.500399112701416, '3 CR')
3/1028.bmp (0.5000002384185791, '3 CR')
3/281.bmp (0.5001428127288818, '3 CR')
3/1159.bmp (0.5000002384185791, '3 CR')
3/724.bmp (0.5000002384185791, '3 CR')
3/1010.bmp (0.5000007152557373, '3 CR')
3/624.bmp (0.5, '3 CR')
3/62.bmp (0.5003211498260498, '3 CR')
3/1119.bmp (0.5000002384185791, '3 CR')
3/718.bmp (0.5000008344650269, '3 CR')
3/531.bmp (0.5000016689300537, '3 CR')
3/249.bmp (0.5001969337463379, '3 CR')
3/812.bmp (0.5000004768371582, '3 CR')
3/1058.bmp (0.5000002384185791, '3 CR')
3/31.bmp (0.5001523494720459, '3 CR')
3/312.bmp (0.5000925064086914, '3 CR')
4/674.bmp (0.5773836970329285, '4 nothing')
4/1004.bmp (0.9999920725822449, '4 nothing')
4/790.bmp (0.5126988291740417, '4 nothing')
4/775.bmp (0.5010796785354614, '4 nothing')
4/699.bmp (0.9999798536300659, '4 nothing')
4/725.bmp (0.9999947547912598, '4 nothing')
4/1045.bmp (0.9968070983886719, '4 nothing')
4/617.bmp (0.5057241916656494, '4 nothing')
4/592.bmp (0.9960573315620422, '4 nothing')
4/663.bmp (0.9999921917915344, '4 nothing')
